feature,importance
maintenance,0.0016899353566656725
notice,0.0016899353566656725
alerts,0.0016898722488288723
alert,0.0016849783297995158
security,0.0016849783297995158
consultation,0.0016700837112825185
strategy,0.0016700837112825185
process,0.0016499440333621175
newsletter,0.001646393283094915
monthly,0.001646393283094915
financial,0.0015229824305057202
online banking,0.001513494298362432
online,0.001513494298362432
banking,0.001513494298362432
goal,0.0014937167539269777
harvesting,0.00142968206782597
loss,0.00142968206782597
tax,0.00142968206782597
forms,0.0014066799137047864
recent,0.001366712023849958
february,0.0013554446255523002
insurance,0.0013438846821297449
tax,0.0013183213128128608
interested applying,0.0013109295338833806
applying,0.0013109295338833806
account statement,0.001252507467341687
investment portfolio,0.0012054326295725707
occurred,0.0011960443390079292
job,0.0011741851964761484
response,0.0011741851964761484
checking account,0.00116564843623796
checking,0.00116564843623796
access,0.0011213931432641423
survey,0.0011147772687325299
customer,0.0011147772687325299
satisfaction,0.0011147772687325299
rebalancing,0.0011063658401515993
recent market,0.0011063658401515993
plan,0.001087421291603029
schedule,0.0010790145697504893
requirements application,0.0010687268724916986
business loan,0.0010687268724916986
application process,0.0010687268724916986
interested learning,0.0010445703024970824
learning,0.0010445703024970824
trip,0.0009846552542099346
strategies,0.0009792429074618847
new,0.0009790101439033974
redrock,0.0009565740737420705
tolerance,0.0009438948844104721
risk tolerance,0.0009438948844104721
risk,0.0009438948844104721
account balance,0.0009309573581337732
balance,0.0009309573581337732
january,0.0009279448033040256
strategy,0.0009208315844464796
investment strategy,0.0009208315844464796
provide,0.0008988726974320047
detailed,0.0008756868121972412
affect,0.0008756868121972412
set,0.0008725485098982935
like set,0.0008725485098982935
like review,0.0007953892140252797
goals,0.0007953892140252797
information,0.0007926059580472306
alerts,0.0007909437546135604
activity,0.0007793070289496928
complete,0.0007532789627135665
institution,0.000749631326863819
customer,0.0007466889079983005
transfer,0.0007446859553973495
fees,0.0007446859553973495
emergency,0.0007393831410313582
insurance claim,0.0007332885629317591
damage,0.0007096387598518328
incident,0.0006802139045037681
incident occurred,0.0006802139045037681
home,0.0006590141681585655
options available,0.0006586903094819652
services,0.0006316008944018412
help,0.0006238210349312738
recent transactions,0.0006236764278825567
transactions,0.0006236764278825567
occurred january,0.0006142751862706414
provide necessary,0.0005945129033800105
necessary,0.0005945129033800105
necessary forms,0.0005945129033800105
unauthorized,0.0005645938348617431
equity,0.0005605665178982434
regulatory,0.0005375502402486132
current market,0.0005234731175444031
market conditions,0.0005234731175444031
provide detailed,0.0005234731175444031
analysis current,0.0005234731175444031
detailed analysis,0.0005234731175444031
conditions affect,0.0005234731175444031
conditions,0.0005234731175444031
affect investment,0.0005234731175444031
analysis,0.0005234731175444031
2025,0.0005220415504147306
loans better,0.0005021743656111163
student loans,0.0005021743656111163
student,0.0005021743656111163
loans,0.0005021743656111163
interested refinancing,0.0005021743656111163
better,0.0005021743656111163
better rate,0.0005021743656111163
refinancing,0.0005021743656111163
rate,0.0005021743656111163
refinancing student,0.0005021743656111163
rate options,0.0005021743656111163
update,0.000490146411358286
month,0.0004594746624802584
available,0.0004547823127352285
dispute charge,0.0004537525362567736
need dispute,0.0004537525362567736
transaction,0.0004537525362567736
statement need,0.0004537525362567736
transaction account,0.0004537525362567736
charge immediately,0.0004537525362567736
charge,0.0004537525362567736
unauthorized transaction,0.0004537525362567736
dispute,0.0004537525362567736
immediately,0.0004537525362567736
card,0.0004361140936693884
rewards,0.0004361140936693884
rewards current,0.0004361140936693884
current offers,0.0004361140936693884
offers requirements,0.0004361140936693884
credit card,0.0004361140936693884
credit,0.0004361140936693884
offers,0.0004361140936693884
card travel,0.0004361140936693884
travel rewards,0.0004361140936693884
travel,0.0004361140936693884
applying credit,0.0004361140936693884
scheduled,0.0004288162888912753
movements,0.0004221371149139761
rebalancing recent,0.0004221371149139761
movements discuss,0.0004221371149139761
believe,0.0004221371149139761
believe portfolio,0.0004221371149139761
market movements,0.0004221371149139761
needs rebalancing,0.0004221371149139761
portfolio needs,0.0004221371149139761
needs,0.0004221371149139761
holdings,0.00040301804516502894
stock,0.00040301804516502894
setting,0.00040301804516502894
stock holdings,0.00040301804516502894
setting dividend,0.00040301804516502894
dividend,0.00040301804516502894
interested setting,0.00040301804516502894
reinvestment plan,0.00040301804516502894
plan stock,0.00040301804516502894
reinvestment,0.00040301804516502894
dividend reinvestment,0.00040301804516502894
holdings options,0.00040301804516502894
governance,0.0003909592051193032
esg,0.0003909592051193032
esg environmental,0.0003909592051193032
align,0.0003909592051193032
environmental,0.0003909592051193032
environmental social,0.0003909592051193032
values,0.0003909592051193032
governance investment,0.0003909592051193032
social,0.0003909592051193032
social governance,0.0003909592051193032
learning esg,0.0003909592051193032
align values,0.0003909592051193032
options align,0.0003909592051193032
expand restaurant,0.0003879272432512415
expand,0.0003879272432512415
loan expand,0.0003879272432512415
applying business,0.0003879272432512415
restaurant requirements,0.0003879272432512415
restaurant,0.0003879272432512415
like close,0.0003800920798040237
close,0.0003800920798040237
close checking,0.0003800920798040237
forms instructions,0.0003800920798040237
account provide,0.0003800920798040237
instructions,0.0003800920798040237
schedule review,0.0003787726028850763
situation changed,0.0003787726028850763
situation,0.0003787726028850763
like update,0.0003787726028850763
financial situation,0.0003787726028850763
tolerance assessment,0.0003787726028850763
changed schedule,0.0003787726028850763
changed,0.0003787726028850763
assessment financial,0.0003787726028850763
assessment,0.0003787726028850763
update risk,0.0003787726028850763
need complete,0.0003695571791367433
beneficiary information,0.0003695571791367433
need update,0.0003695571791367433
accounts forms,0.0003695571791367433
forms need,0.0003695571791367433
update beneficiary,0.0003695571791367433
beneficiary,0.0003695571791367433
information accounts,0.0003695571791367433
learn different,0.00036722043972972873
different,0.00036722043972972873
like learn,0.00036722043972972873
investing,0.00036722043972972873
investing like,0.00036722043972972873
learn,0.00036722043972972873
new investing,0.00036722043972972873
options strategies,0.00036722043972972873
different investment,0.00036722043972972873
steps started,0.0003607146986849192
customer like,0.0003607146986849192
new customer,0.0003607146986849192
steps,0.0003607146986849192
banking access,0.0003607146986849192
set online,0.0003607146986849192
started,0.0003607146986849192
access steps,0.0003607146986849192
decision,0.0003558162398618918
mortgage,0.0003558162398618918
like know,0.0003558162398618918
current status,0.0003558162398618918
week like,0.0003558162398618918
application week,0.0003558162398618918
know current,0.0003558162398618918
submitted,0.0003558162398618918
status,0.0003558162398618918
status expect,0.0003558162398618918
submitted mortgage,0.0003558162398618918
mortgage application,0.0003558162398618918
week,0.0003558162398618918
expect decision,0.0003558162398618918
expect,0.0003558162398618918
know,0.0003558162398618918
order new,0.00035428120542957045
pricing available,0.00035428120542957045
pricing,0.00035428120542957045
options pricing,0.00035428120542957045
order,0.00035428120542957045
checks,0.00035428120542957045
checks checking,0.00035428120542957045
account options,0.00035428120542957045
new checks,0.00035428120542957045
need order,0.00035428120542957045
unable access,0.00034517467856482885
reset password,0.00034517467856482885
help reset,0.00034517467856482885
unable,0.00034517467856482885
access online,0.00034517467856482885
account help,0.00034517467856482885
banking account,0.00034517467856482885
password,0.00034517467856482885
reset,0.00034517467856482885
statement month,0.00033765261474458756
tax purposes,0.00033765261474458756
need copy,0.00033765261474458756
purposes,0.00033765261474458756
copy account,0.00033765261474458756
2025 tax,0.00033765261474458756
copy,0.00033765261474458756
january 2025,0.00033765261474458756
month january,0.00033765261474458756
like consolidate,0.00033464350503116796
multiple,0.00033464350503116796
multiple accounts,0.00033464350503116796
management options,0.00033464350503116796
management,0.00033464350503116796
easier management,0.00033464350503116796
redrock like,0.00033464350503116796
consolidate,0.00033464350503116796
accounts redrock,0.00033464350503116796
consolidate easier,0.00033464350503116796
easier,0.00033464350503116796
transactions provide,0.0003172818969678965
balance recent,0.0003172818969678965
like check,0.0003172818969678965
check current,0.0003172818969678965
check,0.0003172818969678965
provide updated,0.0003172818969678965
current account,0.0003172818969678965
updated statement,0.0003172818969678965
updated,0.0003172818969678965
strategy explore,0.0002969781491811376
opportunities,0.0002969781491811376
discuss investment,0.0002969781491811376
new opportunities,0.0002969781491811376
like schedule,0.0002969781491811376
explore,0.0002969781491811376
explore new,0.0002969781491811376
consultation discuss,0.0002969781491811376
consultation,0.0002969781491811376
schedule consultation,0.0002969781491811376
business need,0.0002883755014842542
loan initial,0.0002883755014842542
capital,0.0002883755014842542
new business,0.0002883755014842542
small,0.0002883755014842542
initial,0.0002883755014842542
initial capital,0.0002883755014842542
small business,0.0002883755014842542
starting,0.0002883755014842542
starting new,0.0002883755014842542
need small,0.0002883755014842542
capital requirements,0.0002883755014842542
market volatility,0.00028175327004391354
volatility concerned,0.00028175327004391354
given recent,0.00028175327004391354
volatility,0.00028175327004391354
adjusting investment,0.00028175327004391354
concerned portfolio,0.00028175327004391354
concerned,0.00028175327004391354
consider rebalancing,0.00028175327004391354
rebalancing adjusting,0.00028175327004391354
portfolio consider,0.00028175327004391354
adjusting,0.00028175327004391354
given,0.00028175327004391354
consider,0.00028175327004391354
goals create,0.00027547342874885064
timeline,0.00027547342874885064
investment goals,0.00027547342874885064
plan achieve,0.00027547342874885064
achieve timeline,0.00027547342874885064
create plan,0.00027547342874885064
achieve,0.00027547342874885064
create,0.00027547342874885064
review investment,0.00027547342874885064
letter verifying,0.00026970723787879457
loan application,0.00026970723787879457
relationship redrock,0.00026970723787879457
balance relationship,0.00026970723787879457
redrock loan,0.00026970723787879457
relationship,0.00026970723787879457
need letter,0.00026970723787879457
letter,0.00026970723787879457
application institution,0.00026970723787879457
verifying account,0.00026970723787879457
verifying,0.00026970723787879457
current rates,0.0002683827246286311
college education,0.0002683827246286311
home equity,0.0002683827246286311
rates,0.0002683827246286311
interested home,0.0002683827246286311
loan fund,0.0002683827246286311
equity loan,0.0002683827246286311
education,0.0002683827246286311
terms,0.0002683827246286311
fund daughter,0.0002683827246286311
fund,0.0002683827246286311
education current,0.0002683827246286311
daughter college,0.0002683827246286311
college,0.0002683827246286311
rates terms,0.0002683827246286311
daughter,0.0002683827246286311
private equity,0.0002667365122713461
commodities,0.0002667365122713461
commodities private,0.0002667365122713461
equity funds,0.0002667365122713461
alternative investment,0.0002667365122713461
funds,0.0002667365122713461
alternative,0.0002667365122713461
options reits,0.0002667365122713461
private,0.0002667365122713461
reits commodities,0.0002667365122713461
reits,0.0002667365122713461
learning alternative,0.0002667365122713461
wire transfer,0.00026044090098767316
fees processing,0.00026044090098767316
time,0.00026044090098767316
wire,0.00026044090098767316
10,0.00026044090098767316
000 international,0.00026044090098767316
transfer 10,0.00026044090098767316
send,0.00026044090098767316
processing,0.00026044090098767316
000,0.00026044090098767316
10 000,0.00026044090098767316
need send,0.00026044090098767316
send wire,0.00026044090098767316
processing time,0.00026044090098767316
account fees,0.00026044090098767316
international,0.00026044090098767316
international account,0.00026044090098767316
strategies investment,0.0002540247319383789
discussing tax,0.0002540247319383789
year,0.0002540247319383789
discussing,0.0002540247319383789
portfolio end,0.0002540247319383789
end,0.0002540247319383789
tax year,0.0002540247319383789
tax loss,0.0002540247319383789
loss harvesting,0.0002540247319383789
loss,0.0002540247319383789
interested discussing,0.0002540247319383789
harvesting,0.0002540247319383789
end tax,0.0002540247319383789
harvesting strategies,0.0002540247319383789
scheduled february,0.00024616381355248366
claim trip,0.00024616381355248366
trip cancellation,0.00024616381355248366
trip scheduled,0.00024616381355248366
february 15th,0.00024616381355248366
medical,0.00024616381355248366
cancellation medical,0.00024616381355248366
15th,0.00024616381355248366
emergency trip,0.00024616381355248366
cancellation,0.00024616381355248366
medical emergency,0.00024616381355248366
spouse,0.0002373150872922817
claim deceased,0.0002373150872922817
advise required,0.0002373150872922817
file life,0.0002373150872922817
life,0.0002373150872922817
life insurance,0.0002373150872922817
spouse advise,0.0002373150872922817
deceased spouse,0.0002373150872922817
documentation,0.0002373150872922817
documentation process,0.0002373150872922817
required,0.0002373150872922817
required documentation,0.0002373150872922817
deceased,0.0002373150872922817
advise,0.0002373150872922817
application review,0.00022990824299057042
financial analyst,0.00022990824299057042
carefully,0.00022990824299057042
analyst position,0.00022990824299057042
analyst,0.00022990824299057042
position,0.00022990824299057042
received,0.00022990824299057042
received application,0.00022990824299057042
position received,0.00022990824299057042
review carefully,0.00022990824299057042
thank,0.00022990824299057042
thank financial,0.00022990824299057042
injury,0.00022471630185697707
work,0.00022471630185697707
injury provide,0.00022471630185697707
related injury,0.00022471630185697707
file disability,0.00022471630185697707
forms requirements,0.00022471630185697707
claim work,0.00022471630185697707
work related,0.00022471630185697707
disability insurance,0.00022471630185697707
disability,0.00022471630185697707
related,0.00022471630185697707
financial goals,0.00022364664431881302
asset allocation,0.00022364664431881302
current asset,0.00022364664431881302
review current,0.00022364664431881302
discuss aligns,0.00022364664431881302
term,0.00022364664431881302
aligns long,0.00022364664431881302
allocation discuss,0.00022364664431881302
allocation,0.00022364664431881302
asset,0.00022364664431881302
goals risk,0.00022364664431881302
long term,0.00022364664431881302
term financial,0.00022364664431881302
long,0.00022364664431881302
aligns,0.00022364664431881302
cost,0.0002199965780489285
performed,0.0002199965780489285
performed february,0.0002199965780489285
february 14th,0.0002199965780489285
total cost,0.0002199965780489285
total,0.0002199965780489285
emergency surgery,0.0002199965780489285
procedure,0.0002199965780489285
procedure performed,0.0002199965780489285
200,0.0002199965780489285
200 procedure,0.0002199965780489285
14th,0.0002199965780489285
dog emergency,0.0002199965780489285
dog,0.0002199965780489285
surgery total,0.0002199965780489285
claim dog,0.0002199965780489285
cost 200,0.0002199965780489285
surgery,0.0002199965780489285
insurance policy,0.00021707428635436396
liability,0.00021707428635436396
umbrella,0.00021707428635436396
policy,0.00021707428635436396
policy liability,0.00021707428635436396
liability incident,0.00021707428635436396
february 18th,0.00021707428635436396
18th,0.00021707428635436396
umbrella insurance,0.00021707428635436396
claim umbrella,0.00021707428635436396
occurred february,0.00021707428635436396
weekend,0.00021528787364726
weekend online,0.00021528787364726
maintenance,0.00021528787364726
maintenance weekend,0.00021528787364726
temporarily unavailable,0.00021528787364726
temporarily,0.00021528787364726
services temporarily,0.00021528787364726
performing scheduled,0.00021528787364726
banking services,0.00021528787364726
performing,0.00021528787364726
scheduled maintenance,0.00021528787364726
unavailable,0.00021528787364726
10th,0.00020983527395603878
accident incident,0.00020983527395603878
report attached,0.00020983527395603878
2025 police,0.00020983527395603878
10th 2025,0.00020983527395603878
recent car,0.00020983527395603878
claim recent,0.00020983527395603878
report,0.00020983527395603878
accident,0.00020983527395603878
january 10th,0.00020983527395603878
attached,0.00020983527395603878
police,0.00020983527395603878
police report,0.00020983527395603878
car,0.00020983527395603878
car accident,0.00020983527395603878
regulatory requirements,0.00019964697203782853
accounts sending,0.00019964697203782853
affect accounts,0.00019964697203782853
information shortly,0.00019964697203782853
aware new,0.00019964697203782853
new regulatory,0.00019964697203782853
shortly,0.00019964697203782853
detailed information,0.00019964697203782853
sending,0.00019964697203782853
aware,0.00019964697203782853
sending detailed,0.00019964697203782853
requirements affect,0.00019964697203782853
types alerts,0.0001977359386533901
account activity,0.0001977359386533901
activity types,0.0001977359386533901
sms alerts,0.0001977359386533901
sms,0.0001977359386533901
types,0.0001977359386533901
email,0.0001977359386533901
set email,0.0001977359386533901
alerts available,0.0001977359386533901
email sms,0.0001977359386533901
alerts account,0.0001977359386533901
transfer account,0.0001955981158090915
institution process,0.0001955981158090915
financial institution,0.0001955981158090915
process associated,0.0001955981158090915
account financial,0.0001955981158090915
associated fees,0.0001955981158090915
associated,0.0001955981158090915
like transfer,0.0001955981158090915
feedback,0.00018324793151151917
help improve,0.00018324793151151917
complete customer,0.00018324793151151917
value feedback,0.00018324793151151917
improve,0.00018324793151151917
value,0.00018324793151151917
improve services,0.00018324793151151917
customer satisfaction,0.00018324793151151917
satisfaction survey,0.00018324793151151917
satisfaction,0.00018324793151151917
feedback minutes,0.00018324793151151917
minutes complete,0.00018324793151151917
minutes,0.00018324793151151917
survey,0.00018324793151151917
survey help,0.00018324793151151917
caused burst,0.0001774096899629582
25th,0.0001774096899629582
burst pipe,0.0001774096899629582
home caused,0.0001774096899629582
january 25th,0.0001774096899629582
caused,0.0001774096899629582
water damage,0.0001774096899629582
burst,0.0001774096899629582
water,0.0001774096899629582
pipe,0.0001774096899629582
claim water,0.0001774096899629582
pipe damage,0.0001774096899629582
damage home,0.0001774096899629582
damage occurred,0.0001774096899629582
verify recent,0.00016403767241435655
contact,0.00016403767241435655
notice,0.00016403767241435655
transactions contact,0.00016403767241435655
account verify,0.00016403767241435655
unusual,0.00016403767241435655
detected unusual,0.00016403767241435655
detected,0.00016403767241435655
notice unauthorized,0.00016403767241435655
verify,0.00016403767241435655
contact notice,0.00016403767241435655
unauthorized activity,0.00016403767241435655
unusual activity,0.00016403767241435655
activity account,0.00016403767241435655
updates new,0.0001414856107773962
updates,0.0001414856107773962
important regulatory,0.0001414856107773962
important,0.0001414856107773962
service,0.0001414856107773962
service offerings,0.0001414856107773962
regulatory changes,0.0001414856107773962
newsletter includes,0.0001414856107773962
new service,0.0001414856107773962
changes,0.0001414856107773962
changes affecting,0.0001414856107773962
newsletter,0.0001414856107773962
offerings important,0.0001414856107773962
offerings,0.0001414856107773962
month newsletter,0.0001414856107773962
market updates,0.0001414856107773962
includes market,0.0001414856107773962
affecting,0.0001414856107773962
affecting accounts,0.0001414856107773962
includes,0.0001414856107773962
