feature,importance
harvesting,0.0010445233589258497
loss,0.0010445233589258497
tax,0.0010445233589258497
plan,0.0010161010115660512
investment strategy,0.001015330470151015
strategy,0.001015330470151015
trip,0.0009736404844437693
update beneficiary,0.0009488462951708246
need complete,0.0009488462951708246
information accounts,0.0009488462951708246
forms need,0.0009488462951708246
need update,0.0009488462951708246
beneficiary,0.0009488462951708246
beneficiary information,0.0009488462951708246
accounts forms,0.0009488462951708246
equity,0.0009191129519405011
customer,0.0009139497401763269
survey,0.0009139497401763269
satisfaction,0.0009139497401763269
new customer,0.0008890183637617541
customer like,0.0008890183637617541
banking access,0.0008890183637617541
set online,0.0008890183637617541
access steps,0.0008890183637617541
steps started,0.0008890183637617541
started,0.0008890183637617541
steps,0.0008890183637617541
insurance,0.0008754042936316344
help,0.0008571981146063307
market conditions,0.0008545750628584165
detailed analysis,0.0008545750628584165
provide detailed,0.0008545750628584165
affect investment,0.0008545750628584165
analysis current,0.0008545750628584165
analysis,0.0008545750628584165
current market,0.0008545750628584165
conditions affect,0.0008545750628584165
conditions,0.0008545750628584165
interested learning,0.00085167206139739
learning,0.00085167206139739
unauthorized,0.0008282922782913777
necessary,0.0008271485716436902
necessary forms,0.0008271485716436902
provide necessary,0.0008271485716436902
accounts redrock,0.0008218943862692829
redrock like,0.0008218943862692829
multiple accounts,0.0008218943862692829
management options,0.0008218943862692829
management,0.0008218943862692829
consolidate,0.0008218943862692829
consolidate easier,0.0008218943862692829
easier management,0.0008218943862692829
easier,0.0008218943862692829
like consolidate,0.0008218943862692829
multiple,0.0008218943862692829
recent transactions,0.0008212100592190537
transactions,0.0008212100592190537
transaction account,0.0008143383200097584
unauthorized transaction,0.0008143383200097584
transaction,0.0008143383200097584
statement need,0.0008143383200097584
dispute,0.0008143383200097584
immediately,0.0008143383200097584
charge immediately,0.0008143383200097584
need dispute,0.0008143383200097584
dispute charge,0.0008143383200097584
charge,0.0008143383200097584
instructions,0.0008068574488023212
forms instructions,0.0008068574488023212
like close,0.0008068574488023212
account provide,0.0008068574488023212
close,0.0008068574488023212
close checking,0.0008068574488023212
occurred,0.0007983098259614993
account options,0.0007714607860316874
order new,0.0007714607860316874
need order,0.0007714607860316874
order,0.0007714607860316874
new checks,0.0007714607860316874
options pricing,0.0007714607860316874
pricing available,0.0007714607860316874
pricing,0.0007714607860316874
checks checking,0.0007714607860316874
checks,0.0007714607860316874
check,0.000770251680265258
updated statement,0.000770251680265258
balance recent,0.000770251680265258
transactions provide,0.000770251680265258
provide updated,0.000770251680265258
current account,0.000770251680265258
check current,0.000770251680265258
like check,0.000770251680265258
updated,0.000770251680265258
unable access,0.0007634029955953973
access online,0.0007634029955953973
account help,0.0007634029955953973
reset,0.0007634029955953973
reset password,0.0007634029955953973
banking account,0.0007634029955953973
unable,0.0007634029955953973
help reset,0.0007634029955953973
password,0.0007634029955953973
goals,0.0007441813595983831
like review,0.0007441813595983831
scheduled,0.0007252295676219764
available,0.000693143648220935
emergency,0.0006658462614368244
loan application,0.0006570384440904881
verifying account,0.0006570384440904881
letter,0.0006570384440904881
verifying,0.0006570384440904881
redrock loan,0.0006570384440904881
relationship,0.0006570384440904881
balance relationship,0.0006570384440904881
relationship redrock,0.0006570384440904881
application institution,0.0006570384440904881
need letter,0.0006570384440904881
letter verifying,0.0006570384440904881
month,0.0006502975908096486
international,0.0006348080685671722
international account,0.0006348080685671722
processing,0.0006348080685671722
processing time,0.0006348080685671722
wire,0.0006348080685671722
wire transfer,0.0006348080685671722
account fees,0.0006348080685671722
transfer 10,0.0006348080685671722
fees processing,0.0006348080685671722
000,0.0006348080685671722
000 international,0.0006348080685671722
10 000,0.0006348080685671722
need send,0.0006348080685671722
10,0.0006348080685671722
send,0.0006348080685671722
time,0.0006348080685671722
send wire,0.0006348080685671722
home,0.0006335327104043067
tax purposes,0.0006021491327653981
january 2025,0.0006021491327653981
copy account,0.0006021491327653981
month january,0.0006021491327653981
need copy,0.0006021491327653981
copy,0.0006021491327653981
statement month,0.0006021491327653981
2025 tax,0.0006021491327653981
purposes,0.0006021491327653981
schedule review,0.0005720147169478939
situation,0.0005720147169478939
update risk,0.0005720147169478939
situation changed,0.0005720147169478939
tolerance assessment,0.0005720147169478939
changed schedule,0.0005720147169478939
changed,0.0005720147169478939
like update,0.0005720147169478939
financial situation,0.0005720147169478939
assessment financial,0.0005720147169478939
assessment,0.0005720147169478939
services,0.0005696906229911779
2025,0.0005483977961403019
learn,0.0005420643342965862
investing like,0.0005420643342965862
investing,0.0005420643342965862
learn different,0.0005420643342965862
options strategies,0.0005420643342965862
new investing,0.0005420643342965862
different,0.0005420643342965862
like learn,0.0005420643342965862
different investment,0.0005420643342965862
believe,0.0005296007809631617
needs,0.0005296007809631617
rebalancing recent,0.0005296007809631617
believe portfolio,0.0005296007809631617
needs rebalancing,0.0005296007809631617
portfolio needs,0.0005296007809631617
market movements,0.0005296007809631617
movements discuss,0.0005296007809631617
movements,0.0005296007809631617
job,0.0005144288925818177
response,0.0005144288925818177
incident occurred,0.0004999287705329213
incident,0.0004999287705329213
interested refinancing,0.0004963604855400148
student loans,0.0004963604855400148
student,0.0004963604855400148
rate options,0.0004963604855400148
refinancing,0.0004963604855400148
better,0.0004963604855400148
better rate,0.0004963604855400148
rate,0.0004963604855400148
loans better,0.0004963604855400148
loans,0.0004963604855400148
refinancing student,0.0004963604855400148
insurance claim,0.0004848870961353111
expand,0.000476116388956609
expand restaurant,0.000476116388956609
loan expand,0.000476116388956609
applying business,0.000476116388956609
restaurant,0.000476116388956609
restaurant requirements,0.000476116388956609
process associated,0.00045619187621317775
associated fees,0.00045619187621317775
associated,0.00045619187621317775
like transfer,0.00045619187621317775
institution process,0.00045619187621317775
account financial,0.00045619187621317775
transfer account,0.00045619187621317775
financial institution,0.00045619187621317775
january,0.0004542203373993524
update,0.00044331238164770797
travel rewards,0.0004334064838859555
travel,0.0004334064838859555
offers,0.0004334064838859555
card,0.0004334064838859555
applying credit,0.0004334064838859555
rewards,0.0004334064838859555
current offers,0.0004334064838859555
rewards current,0.0004334064838859555
credit,0.0004334064838859555
credit card,0.0004334064838859555
card travel,0.0004334064838859555
offers requirements,0.0004334064838859555
occurred january,0.00042120186622465473
loan initial,0.00041792119984276427
starting new,0.00041792119984276427
need small,0.00041792119984276427
initial,0.00041792119984276427
initial capital,0.00041792119984276427
business need,0.00041792119984276427
capital,0.00041792119984276427
starting,0.00041792119984276427
new business,0.00041792119984276427
small,0.00041792119984276427
small business,0.00041792119984276427
capital requirements,0.00041792119984276427
stock,0.0004043003474467937
dividend reinvestment,0.0004043003474467937
setting dividend,0.0004043003474467937
plan stock,0.0004043003474467937
reinvestment,0.0004043003474467937
dividend,0.0004043003474467937
interested setting,0.0004043003474467937
reinvestment plan,0.0004043003474467937
setting,0.0004043003474467937
stock holdings,0.0004043003474467937
holdings,0.0004043003474467937
holdings options,0.0004043003474467937
regulatory,0.0003999284529168848
sms,0.00039719345570528894
sms alerts,0.00039719345570528894
alerts available,0.00039719345570528894
alerts account,0.00039719345570528894
types,0.00039719345570528894
set email,0.00039719345570528894
activity types,0.00039719345570528894
types alerts,0.00039719345570528894
account activity,0.00039719345570528894
email sms,0.00039719345570528894
email,0.00039719345570528894
volatility,0.00037257809492196887
adjusting investment,0.00037257809492196887
volatility concerned,0.00037257809492196887
given recent,0.00037257809492196887
adjusting,0.00037257809492196887
consider,0.00037257809492196887
consider rebalancing,0.00037257809492196887
concerned,0.00037257809492196887
concerned portfolio,0.00037257809492196887
market volatility,0.00037257809492196887
portfolio consider,0.00037257809492196887
given,0.00037257809492196887
rebalancing adjusting,0.00037257809492196887
damage,0.00036805501238327295
like know,0.0003613753326298264
week,0.0003613753326298264
status,0.0003613753326298264
mortgage,0.0003613753326298264
current status,0.0003613753326298264
application week,0.0003613753326298264
week like,0.0003613753326298264
status expect,0.0003613753326298264
know,0.0003613753326298264
expect,0.0003613753326298264
expect decision,0.0003613753326298264
submitted mortgage,0.0003613753326298264
know current,0.0003613753326298264
submitted,0.0003613753326298264
mortgage application,0.0003613753326298264
decision,0.0003613753326298264
tax,0.00033682893283618157
current rates,0.0003168890704847657
college,0.0003168890704847657
fund,0.0003168890704847657
college education,0.0003168890704847657
rates,0.0003168890704847657
rates terms,0.0003168890704847657
education,0.0003168890704847657
education current,0.0003168890704847657
daughter college,0.0003168890704847657
loan fund,0.0003168890704847657
daughter,0.0003168890704847657
interested home,0.0003168890704847657
home equity,0.0003168890704847657
fund daughter,0.0003168890704847657
equity loan,0.0003168890704847657
terms,0.0003168890704847657
esg,0.00027745137756280617
environmental social,0.00027745137756280617
esg environmental,0.00027745137756280617
values,0.00027745137756280617
governance investment,0.00027745137756280617
learning esg,0.00027745137756280617
options align,0.00027745137756280617
social governance,0.00027745137756280617
social,0.00027745137756280617
governance,0.00027745137756280617
environmental,0.00027745137756280617
align,0.00027745137756280617
align values,0.00027745137756280617
options reits,0.00025902504192062693
funds,0.00025902504192062693
private,0.00025902504192062693
alternative,0.00025902504192062693
commodities,0.00025902504192062693
reits,0.00025902504192062693
reits commodities,0.00025902504192062693
private equity,0.00025902504192062693
alternative investment,0.00025902504192062693
learning alternative,0.00025902504192062693
equity funds,0.00025902504192062693
commodities private,0.00025902504192062693
explore new,0.000257153093517637
consultation discuss,0.000257153093517637
consultation,0.000257153093517637
new opportunities,0.000257153093517637
opportunities,0.000257153093517637
like schedule,0.000257153093517637
schedule consultation,0.000257153093517637
strategy explore,0.000257153093517637
discuss investment,0.000257153093517637
explore,0.000257153093517637
trip cancellation,0.00024341012111094232
emergency trip,0.00024341012111094232
trip scheduled,0.00024341012111094232
cancellation,0.00024341012111094232
february 15th,0.00024341012111094232
15th,0.00024341012111094232
medical emergency,0.00024341012111094232
medical,0.00024341012111094232
cancellation medical,0.00024341012111094232
scheduled february,0.00024341012111094232
claim trip,0.00024341012111094232
term,0.00023257652676960167
allocation,0.00023257652676960167
allocation discuss,0.00023257652676960167
asset,0.00023257652676960167
long term,0.00023257652676960167
discuss aligns,0.00023257652676960167
term financial,0.00023257652676960167
goals risk,0.00023257652676960167
financial goals,0.00023257652676960167
asset allocation,0.00023257652676960167
current asset,0.00023257652676960167
review current,0.00023257652676960167
aligns long,0.00023257652676960167
long,0.00023257652676960167
aligns,0.00023257652676960167
timeline,0.00022726338902913967
investment goals,0.00022726338902913967
goals create,0.00022726338902913967
achieve,0.00022726338902913967
achieve timeline,0.00022726338902913967
create,0.00022726338902913967
create plan,0.00022726338902913967
review investment,0.00022726338902913967
plan achieve,0.00022726338902913967
weekend,0.00021041184475135142
weekend online,0.00021041184475135142
unavailable,0.00021041184475135142
performing,0.00021041184475135142
performing scheduled,0.00021041184475135142
maintenance,0.00021041184475135142
maintenance weekend,0.00021041184475135142
banking services,0.00021041184475135142
scheduled maintenance,0.00021041184475135142
temporarily,0.00021041184475135142
temporarily unavailable,0.00021041184475135142
services temporarily,0.00021041184475135142
new,0.00020970115553728356
related,0.00018605695163914106
disability,0.00018605695163914106
disability insurance,0.00018605695163914106
claim work,0.00018605695163914106
related injury,0.00018605695163914106
injury provide,0.00018605695163914106
file disability,0.00018605695163914106
injury,0.00018605695163914106
work related,0.00018605695163914106
forms requirements,0.00018605695163914106
work,0.00018605695163914106
loss,0.00018559004986191951
portfolio end,0.00018559004986191951
year,0.00018559004986191951
end tax,0.00018559004986191951
harvesting strategies,0.00018559004986191951
loss harvesting,0.00018559004986191951
discussing,0.00018559004986191951
discussing tax,0.00018559004986191951
tax year,0.00018559004986191951
harvesting,0.00018559004986191951
interested discussing,0.00018559004986191951
end,0.00018559004986191951
strategies investment,0.00018559004986191951
tax loss,0.00018559004986191951
contact notice,0.00018385346967012705
detected,0.00018385346967012705
notice unauthorized,0.00018385346967012705
notice,0.00018385346967012705
detected unusual,0.00018385346967012705
unusual activity,0.00018385346967012705
unusual,0.00018385346967012705
unauthorized activity,0.00018385346967012705
account verify,0.00018385346967012705
verify recent,0.00018385346967012705
contact,0.00018385346967012705
activity account,0.00018385346967012705
verify,0.00018385346967012705
transactions contact,0.00018385346967012705
procedure,0.00017751585297918357
claim dog,0.00017751585297918357
14th,0.00017751585297918357
200,0.00017751585297918357
dog emergency,0.00017751585297918357
total cost,0.00017751585297918357
emergency surgery,0.00017751585297918357
procedure performed,0.00017751585297918357
performed february,0.00017751585297918357
performed,0.00017751585297918357
cost,0.00017751585297918357
cost 200,0.00017751585297918357
200 procedure,0.00017751585297918357
total,0.00017751585297918357
dog,0.00017751585297918357
surgery,0.00017751585297918357
surgery total,0.00017751585297918357
february 14th,0.00017751585297918357
10th 2025,0.0001740677222312072
10th,0.0001740677222312072
car,0.0001740677222312072
attached,0.0001740677222312072
report,0.0001740677222312072
report attached,0.0001740677222312072
accident incident,0.0001740677222312072
accident,0.0001740677222312072
2025 police,0.0001740677222312072
january 10th,0.0001740677222312072
recent car,0.0001740677222312072
car accident,0.0001740677222312072
claim recent,0.0001740677222312072
police report,0.0001740677222312072
police,0.0001740677222312072
survey help,0.00015023575030662532
complete customer,0.00015023575030662532
improve services,0.00015023575030662532
improve,0.00015023575030662532
value,0.00015023575030662532
value feedback,0.00015023575030662532
help improve,0.00015023575030662532
feedback minutes,0.00015023575030662532
feedback,0.00015023575030662532
satisfaction,0.00015023575030662532
satisfaction survey,0.00015023575030662532
minutes complete,0.00015023575030662532
customer satisfaction,0.00015023575030662532
survey,0.00015023575030662532
minutes,0.00015023575030662532
accounts sending,0.00014162776353685082
regulatory requirements,0.00014162776353685082
information shortly,0.00014162776353685082
affect accounts,0.00014162776353685082
requirements affect,0.00014162776353685082
new regulatory,0.00014162776353685082
aware new,0.00014162776353685082
aware,0.00014162776353685082
sending,0.00014162776353685082
sending detailed,0.00014162776353685082
shortly,0.00014162776353685082
detailed information,0.00014162776353685082
18th,0.00013669120755864682
policy,0.00013669120755864682
liability,0.00013669120755864682
liability incident,0.00013669120755864682
policy liability,0.00013669120755864682
umbrella insurance,0.00013669120755864682
claim umbrella,0.00013669120755864682
umbrella,0.00013669120755864682
february 18th,0.00013669120755864682
insurance policy,0.00013669120755864682
occurred february,0.00013669120755864682
advise,0.00011876219826740174
file life,0.00011876219826740174
life insurance,0.00011876219826740174
life,0.00011876219826740174
required documentation,0.00011876219826740174
advise required,0.00011876219826740174
deceased,0.00011876219826740174
spouse advise,0.00011876219826740174
spouse,0.00011876219826740174
required,0.00011876219826740174
documentation,0.00011876219826740174
deceased spouse,0.00011876219826740174
documentation process,0.00011876219826740174
claim deceased,0.00011876219826740174
regulatory changes,0.00011113614639598293
updates,0.00011113614639598293
changes affecting,0.00011113614639598293
affecting accounts,0.00011113614639598293
important,0.00011113614639598293
updates new,0.00011113614639598293
important regulatory,0.00011113614639598293
newsletter includes,0.00011113614639598293
newsletter,0.00011113614639598293
new service,0.00011113614639598293
service offerings,0.00011113614639598293
market updates,0.00011113614639598293
offerings important,0.00011113614639598293
changes,0.00011113614639598293
offerings,0.00011113614639598293
includes market,0.00011113614639598293
includes,0.00011113614639598293
service,0.00011113614639598293
month newsletter,0.00011113614639598293
affecting,0.00011113614639598293
analyst position,0.00010072639579515674
thank,0.00010072639579515674
thank financial,0.00010072639579515674
position,0.00010072639579515674
position received,0.00010072639579515674
carefully,0.00010072639579515674
financial analyst,0.00010072639579515674
received,0.00010072639579515674
review carefully,0.00010072639579515674
application review,0.00010072639579515674
received application,0.00010072639579515674
analyst,0.00010072639579515674
claim water,9.201375309581824e-05
pipe damage,9.201375309581824e-05
burst pipe,9.201375309581824e-05
caused burst,9.201375309581824e-05
pipe,9.201375309581824e-05
caused,9.201375309581824e-05
burst,9.201375309581824e-05
damage occurred,9.201375309581824e-05
damage home,9.201375309581824e-05
home caused,9.201375309581824e-05
january 25th,9.201375309581824e-05
water damage,9.201375309581824e-05
25th,9.201375309581824e-05
water,9.201375309581824e-05
activity,2.6166630402027424e-05
