feature,importance
loss,0.0006053249364341225
harvesting,0.0006053249364341225
tax,0.0006053249364341225
online,0.000605092863420142
banking,0.000605092863420142
online banking,0.000605092863420142
portfolio,0.000588707645597917
available,0.0005862601327385218
recent transactions,0.0005817653028894209
transactions,0.0005817653028894209
closure,0.0005560713059431211
provide,0.0005528221819417523
discuss,0.0005047244828496527
alerts,0.0004977048381484493
occurred,0.0004975107710586499
requirements application,0.00047318490076872515
business loan,0.00047318490076872515
application process,0.00047318490076872515
thank financial,0.00047271899707711424
financial analyst,0.00047271899707711424
review carefully,0.00047271899707711424
position received,0.00047271899707711424
received application,0.00047271899707711424
position,0.00047271899707711424
thank,0.00047271899707711424
carefully,0.00047271899707711424
analyst,0.00047271899707711424
application review,0.00047271899707711424
received,0.00047271899707711424
analyst position,0.00047271899707711424
education,0.00046123803487079575
statement need,0.00045388836726991625
transaction account,0.00045388836726991625
unauthorized transaction,0.00045388836726991625
transaction,0.00045388836726991625
dispute,0.00045388836726991625
dispute charge,0.00045388836726991625
charge immediately,0.00045388836726991625
immediately,0.00045388836726991625
need dispute,0.00045388836726991625
charge,0.00045388836726991625
market,0.00044782752725624955
unavailable,0.0004386580688229847
weekend,0.0004386580688229847
banking services,0.0004386580688229847
weekend online,0.0004386580688229847
services temporarily,0.0004386580688229847
performing,0.0004386580688229847
performing scheduled,0.0004386580688229847
maintenance weekend,0.0004386580688229847
maintenance,0.0004386580688229847
scheduled maintenance,0.0004386580688229847
temporarily,0.0004386580688229847
temporarily unavailable,0.0004386580688229847
affect,0.0004351991094597543
detailed,0.0004351991094597543
review,0.0004080887119357788
investment portfolio,0.00040663011434326056
goals,0.00040575745274626406
like review,0.00040575745274626406
accounts sending,0.0004000411378301403
regulatory requirements,0.0004000411378301403
new regulatory,0.0004000411378301403
sending,0.0004000411378301403
shortly,0.0004000411378301403
sending detailed,0.0004000411378301403
requirements affect,0.0004000411378301403
affect accounts,0.0004000411378301403
aware,0.0004000411378301403
detailed information,0.0004000411378301403
information shortly,0.0004000411378301403
aware new,0.0004000411378301403
help,0.0003915531312822977
incident,0.00038420138267483586
incident occurred,0.00038420138267483586
improve services,0.00036288414303016036
help improve,0.00036288414303016036
minutes complete,0.00036288414303016036
minutes,0.00036288414303016036
satisfaction survey,0.00036288414303016036
satisfaction,0.00036288414303016036
complete customer,0.00036288414303016036
feedback minutes,0.00036288414303016036
feedback,0.00036288414303016036
customer satisfaction,0.00036288414303016036
value feedback,0.00036288414303016036
value,0.00036288414303016036
survey,0.00036288414303016036
survey help,0.00036288414303016036
improve,0.00036288414303016036
governance investment,0.00036054314945122153
learning esg,0.00036054314945122153
governance,0.00036054314945122153
options align,0.00036054314945122153
align values,0.00036054314945122153
values,0.00036054314945122153
social governance,0.00036054314945122153
align,0.00036054314945122153
esg,0.00036054314945122153
social,0.00036054314945122153
environmental social,0.00036054314945122153
environmental,0.00036054314945122153
esg environmental,0.00036054314945122153
occurred january,0.00035613351280762407
month january,0.00034212887291864977
tax purposes,0.00034212887291864977
statement month,0.00034212887291864977
need copy,0.00034212887291864977
january 2025,0.00034212887291864977
purposes,0.00034212887291864977
2025 tax,0.00034212887291864977
copy account,0.00034212887291864977
copy,0.00034212887291864977
transactions contact,0.00033884051679704806
notice unauthorized,0.00033884051679704806
unauthorized activity,0.00033884051679704806
account verify,0.00033884051679704806
notice,0.00033884051679704806
detected unusual,0.00033884051679704806
detected,0.00033884051679704806
unusual,0.00033884051679704806
contact notice,0.00033884051679704806
contact,0.00033884051679704806
activity account,0.00033884051679704806
unusual activity,0.00033884051679704806
verify,0.00033884051679704806
verify recent,0.00033884051679704806
checking,0.0003334733761308277
checking account,0.0003334733761308277
recent,0.00031647119747377526
strategies,0.00029837939947154843
life,0.0002918530657077134
market updates,0.0002852393972498437
affecting accounts,0.0002852393972498437
affecting,0.0002852393972498437
changes,0.0002852393972498437
changes affecting,0.0002852393972498437
updates new,0.0002852393972498437
updates,0.0002852393972498437
month newsletter,0.0002852393972498437
offerings important,0.0002852393972498437
offerings,0.0002852393972498437
newsletter includes,0.0002852393972498437
important regulatory,0.0002852393972498437
newsletter,0.0002852393972498437
new service,0.0002852393972498437
regulatory changes,0.0002852393972498437
includes market,0.0002852393972498437
includes,0.0002852393972498437
service,0.0002852393972498437
important,0.0002852393972498437
service offerings,0.0002852393972498437
interested applying,0.00027799254763533705
applying,0.00027799254763533705
cancellation,0.00027734293456991676
15th,0.00027734293456991676
emergency trip,0.00027734293456991676
trip scheduled,0.00027734293456991676
trip cancellation,0.00027734293456991676
cancellation medical,0.00027734293456991676
scheduled february,0.00027734293456991676
medical emergency,0.00027734293456991676
claim trip,0.00027734293456991676
february 15th,0.00027734293456991676
medical,0.00027734293456991676
access,0.0002526237317358152
plan,0.0002334984683884337
disability,0.00021906426600365589
performed,0.00021607061442294304
performed february,0.00021607061442294304
total,0.00021607061442294304
total cost,0.00021607061442294304
surgery,0.00021607061442294304
claim dog,0.00021607061442294304
dog emergency,0.00021607061442294304
february 14th,0.00021607061442294304
14th,0.00021607061442294304
dog,0.00021607061442294304
emergency surgery,0.00021607061442294304
surgery total,0.00021607061442294304
procedure,0.00021607061442294304
200 procedure,0.00021607061442294304
cost 200,0.00021607061442294304
200,0.00021607061442294304
cost,0.00021607061442294304
procedure performed,0.00021607061442294304
schedule,0.00021323780002068283
like set,0.00021251089108698652
set,0.00021251089108698652
recent car,0.00021056012704447847
accident,0.00021056012704447847
accident incident,0.00021056012704447847
police report,0.00021056012704447847
police,0.00021056012704447847
2025 police,0.00021056012704447847
january 10th,0.00021056012704447847
10th,0.00021056012704447847
10th 2025,0.00021056012704447847
report,0.00021056012704447847
report attached,0.00021056012704447847
claim recent,0.00021056012704447847
attached,0.00021056012704447847
car,0.00021056012704447847
car accident,0.00021056012704447847
investment strategy,0.0002079995728645639
strategy,0.0002079995728645639
forms,0.00019878049576426822
requirements,0.0001984641260492006
scheduled,0.00019606177889292946
property,0.00019166339161898836
restaurant requirements,0.00017968596370889942
expand,0.00017968596370889942
applying business,0.00017968596370889942
loan expand,0.00017968596370889942
restaurant,0.00017968596370889942
expand restaurant,0.00017968596370889942
risk,0.00017767524074806848
risk tolerance,0.00017767524074806848
tolerance,0.00017767524074806848
institution,0.0001719637201260656
redrock,0.00016880238257667725
balance,0.00016267725126008542
account balance,0.00016267725126008542
reset,0.0001622134023991378
reset password,0.0001622134023991378
unable,0.0001622134023991378
account help,0.0001622134023991378
help reset,0.0001622134023991378
password,0.0001622134023991378
banking account,0.0001622134023991378
unable access,0.0001622134023991378
access online,0.0001622134023991378
provide necessary,0.00015585276403796603
necessary forms,0.00015585276403796603
necessary,0.00015585276403796603
create,0.00015327094187455096
achieve timeline,0.00015327094187455096
achieve,0.00015327094187455096
create plan,0.00015327094187455096
timeline,0.00015327094187455096
investment goals,0.00015327094187455096
plan achieve,0.00015327094187455096
review investment,0.00015327094187455096
goals create,0.00015327094187455096
conditions,0.0001503942774012167
market conditions,0.0001503942774012167
provide detailed,0.0001503942774012167
affect investment,0.0001503942774012167
conditions affect,0.0001503942774012167
detailed analysis,0.0001503942774012167
current market,0.0001503942774012167
analysis,0.0001503942774012167
analysis current,0.0001503942774012167
umbrella,0.00014898244354776645
status,0.00014167518594102393
mortgage,0.00014167518594102393
explore,0.00013935168644596443
explore new,0.00013935168644596443
schedule consultation,0.00013935168644596443
new opportunities,0.00013935168644596443
opportunities,0.00013935168644596443
like schedule,0.00013935168644596443
consultation,0.00013935168644596443
strategy explore,0.00013935168644596443
discuss investment,0.00013935168644596443
consultation discuss,0.00013935168644596443
insurance,0.00013894754474562407
need order,0.00012743058177561127
account options,0.00012743058177561127
options pricing,0.00012743058177561127
order new,0.00012743058177561127
checks checking,0.00012743058177561127
order,0.00012743058177561127
checks,0.00012743058177561127
pricing available,0.00012743058177561127
pricing,0.00012743058177561127
new checks,0.00012743058177561127
sms,0.00012442620953711232
alerts account,0.00012442620953711232
alerts available,0.00012442620953711232
set email,0.00012442620953711232
account activity,0.00012442620953711232
sms alerts,0.00012442620953711232
email sms,0.00012442620953711232
types,0.00012442620953711232
types alerts,0.00012442620953711232
email,0.00012442620953711232
activity types,0.00012442620953711232
equity,0.00012142706425994987
new business,0.00012125776529195335
starting,0.00012125776529195335
small,0.00012125776529195335
small business,0.00012125776529195335
starting new,0.00012125776529195335
business need,0.00012125776529195335
loan initial,0.00012125776529195335
capital requirements,0.00012125776529195335
capital,0.00012125776529195335
need small,0.00012125776529195335
initial capital,0.00012125776529195335
initial,0.00012125776529195335
tax loss,0.00010755363599623166
discussing,0.00010755363599623166
harvesting,0.00010755363599623166
strategies investment,0.00010755363599623166
tax year,0.00010755363599623166
portfolio end,0.00010755363599623166
loss harvesting,0.00010755363599623166
interested discussing,0.00010755363599623166
end,0.00010755363599623166
end tax,0.00010755363599623166
discussing tax,0.00010755363599623166
year,0.00010755363599623166
loss,0.00010755363599623166
harvesting strategies,0.00010755363599623166
asset allocation,0.00010433661825235228
term financial,0.00010433661825235228
asset,0.00010433661825235228
current asset,0.00010433661825235228
aligns long,0.00010433661825235228
financial goals,0.00010433661825235228
review current,0.00010433661825235228
goals risk,0.00010433661825235228
term,0.00010433661825235228
aligns,0.00010433661825235228
allocation,0.00010433661825235228
allocation discuss,0.00010433661825235228
discuss aligns,0.00010433661825235228
long term,0.00010433661825235228
long,0.00010433661825235228
verifying,0.0001011860393240234
balance relationship,0.0001011860393240234
redrock loan,0.0001011860393240234
letter,0.0001011860393240234
verifying account,0.0001011860393240234
need letter,0.0001011860393240234
application institution,0.0001011860393240234
relationship,0.0001011860393240234
relationship redrock,0.0001011860393240234
loan application,0.0001011860393240234
letter verifying,0.0001011860393240234
insurance claim,8.470385549524149e-05
close,8.085865152656202e-05
like close,8.085865152656202e-05
account provide,8.085865152656202e-05
instructions,8.085865152656202e-05
close checking,8.085865152656202e-05
forms instructions,8.085865152656202e-05
alternative investment,7.945561282002451e-05
alternative,7.945561282002451e-05
equity funds,7.945561282002451e-05
commodities private,7.945561282002451e-05
commodities,7.945561282002451e-05
funds,7.945561282002451e-05
learning alternative,7.945561282002451e-05
private equity,7.945561282002451e-05
reits,7.945561282002451e-05
reits commodities,7.945561282002451e-05
private,7.945561282002451e-05
options reits,7.945561282002451e-05
new investing,7.282674554501774e-05
different investment,7.282674554501774e-05
options strategies,7.282674554501774e-05
like learn,7.282674554501774e-05
investing like,7.282674554501774e-05
investing,7.282674554501774e-05
different,7.282674554501774e-05
learn,7.282674554501774e-05
learn different,7.282674554501774e-05
damage,6.229999094090841e-05
unauthorized,3.7281960135042765e-05
month,3.2356276670989484e-05
file life,3.100717758473062e-05
required documentation,3.100717758473062e-05
documentation,3.100717758473062e-05
documentation process,3.100717758473062e-05
required,3.100717758473062e-05
deceased,3.100717758473062e-05
advise,3.100717758473062e-05
advise required,3.100717758473062e-05
deceased spouse,3.100717758473062e-05
claim deceased,3.100717758473062e-05
life insurance,3.100717758473062e-05
life,3.100717758473062e-05
spouse,3.100717758473062e-05
spouse advise,3.100717758473062e-05
application,2.6601459217273984e-05
home,2.5957689739174347e-05
work related,2.2428983275592698e-05
injury provide,2.2428983275592698e-05
injury,2.2428983275592698e-05
disability insurance,2.2428983275592698e-05
forms requirements,2.2428983275592698e-05
related injury,2.2428983275592698e-05
file disability,2.2428983275592698e-05
related,2.2428983275592698e-05
work,2.2428983275592698e-05
claim work,2.2428983275592698e-05
disability,2.2428983275592698e-05
mortgage,2.2017920725981286e-05
like know,2.2017920725981286e-05
know,2.2017920725981286e-05
mortgage application,2.2017920725981286e-05
week,2.2017920725981286e-05
week like,2.2017920725981286e-05
application week,2.2017920725981286e-05
status,2.2017920725981286e-05
status expect,2.2017920725981286e-05
submitted mortgage,2.2017920725981286e-05
expect,2.2017920725981286e-05
expect decision,2.2017920725981286e-05
decision,2.2017920725981286e-05
current status,2.2017920725981286e-05
know current,2.2017920725981286e-05
submitted,2.2017920725981286e-05
liability incident,1.6648676543777506e-05
policy liability,1.6648676543777506e-05
liability,1.6648676543777506e-05
policy,1.6648676543777506e-05
insurance policy,1.6648676543777506e-05
occurred february,1.6648676543777506e-05
umbrella insurance,1.6648676543777506e-05
claim umbrella,1.6648676543777506e-05
18th,1.6648676543777506e-05
february 18th,1.6648676543777506e-05
umbrella,1.6648676543777506e-05
pipe,1.5574997735227103e-05
pipe damage,1.5574997735227103e-05
caused burst,1.5574997735227103e-05
caused,1.5574997735227103e-05
burst,1.5574997735227103e-05
january 25th,1.5574997735227103e-05
damage occurred,1.5574997735227103e-05
burst pipe,1.5574997735227103e-05
damage home,1.5574997735227103e-05
claim water,1.5574997735227103e-05
water,1.5574997735227103e-05
home caused,1.5574997735227103e-05
water damage,1.5574997735227103e-05
25th,1.5574997735227103e-05
rebalancing,1.2714085906933765e-19
portfolio,1.2714085906933765e-19
consolidation,4.388151561204206e-20
believe,2.487517267201934e-20
needs,2.487517267201934e-20
believe portfolio,2.487517267201934e-20
movements,2.487517267201934e-20
movements discuss,2.487517267201934e-20
needs rebalancing,2.487517267201934e-20
portfolio needs,2.487517267201934e-20
rebalancing recent,2.487517267201934e-20
market movements,2.487517267201934e-20
easier management,2.1247462820584892e-20
like consolidate,2.1247462820584892e-20
management options,2.1247462820584892e-20
multiple,2.1247462820584892e-20
redrock like,2.1247462820584892e-20
accounts redrock,2.1247462820584892e-20
management,2.1247462820584892e-20
easier,2.1247462820584892e-20
multiple accounts,2.1247462820584892e-20
consolidate,2.1247462820584892e-20
consolidate easier,2.1247462820584892e-20
rebalancing,1.8736732422541234e-20
recent market,1.8736732422541234e-20
options available,7.522914284380015e-21
beneficiary,4.4720091945111666e-21
like update,3.1552638770799428e-21
update risk,3.1552638770799428e-21
assessment,3.1552638770799428e-21
assessment financial,3.1552638770799428e-21
situation changed,3.1552638770799428e-21
situation,3.1552638770799428e-21
changed,3.1552638770799428e-21
changed schedule,3.1552638770799428e-21
schedule review,3.1552638770799428e-21
tolerance assessment,3.1552638770799428e-21
financial situation,3.1552638770799428e-21
home,1.9896742659094793e-21
equity,1.9896742659094793e-21
new customer,1.7125132099398254e-21
access steps,1.7125132099398254e-21
customer like,1.7125132099398254e-21
started,1.7125132099398254e-21
set online,1.7125132099398254e-21
steps,1.7125132099398254e-21
steps started,1.7125132099398254e-21
banking access,1.7125132099398254e-21
update,1.4854896481801287e-21
holdings options,8.270612434348054e-22
holdings,8.270612434348054e-22
stock,8.270612434348054e-22
stock holdings,8.270612434348054e-22
setting dividend,8.270612434348054e-22
dividend reinvestment,8.270612434348054e-22
reinvestment plan,8.270612434348054e-22
setting,8.270612434348054e-22
dividend,8.270612434348054e-22
plan stock,8.270612434348054e-22
reinvestment,8.270612434348054e-22
interested setting,8.270612434348054e-22
accounts forms,4.491720877963465e-22
update beneficiary,4.491720877963465e-22
beneficiary,4.491720877963465e-22
need update,4.491720877963465e-22
information accounts,4.491720877963465e-22
forms need,4.491720877963465e-22
beneficiary information,4.491720877963465e-22
need complete,4.491720877963465e-22
terms,3.6719027824750784e-22
equity loan,3.6719027824750784e-22
fund,3.6719027824750784e-22
education current,3.6719027824750784e-22
daughter college,3.6719027824750784e-22
daughter,3.6719027824750784e-22
college education,3.6719027824750784e-22
current rates,3.6719027824750784e-22
education,3.6719027824750784e-22
college,3.6719027824750784e-22
interested home,3.6719027824750784e-22
rates terms,3.6719027824750784e-22
home equity,3.6719027824750784e-22
rates,3.6719027824750784e-22
loan fund,3.6719027824750784e-22
fund daughter,3.6719027824750784e-22
volatility,0.0
credit,0.0
account fees,0.0
processing time,0.0
rate,0.0
portfolio consider,0.0
international,0.0
international account,0.0
market volatility,0.0
loans,0.0
loans better,0.0
like transfer,0.0
like check,0.0
offers,0.0
offers requirements,0.0
volatility concerned,0.0
updated statement,0.0
updated,0.0
wire,0.0
wire transfer,0.0
need send,0.0
concerns,0.0
adjusting,0.0
adjusting investment,0.0
refinancing student,0.0
refinancing,0.0
rate options,0.0
rebalancing adjusting,0.0
processing,0.0
institution process,0.0
provide updated,0.0
interested refinancing,0.0
process associated,0.0
account financial,0.0
current offers,0.0
risk,0.0
credit,0.0
send wire,0.0
credit card,0.0
current account,0.0
applying credit,0.0
given recent,0.0
rewards,0.0
financial institution,0.0
fees processing,0.0
fees,0.0
given,0.0
send,0.0
10,0.0
10 000,0.0
000 international,0.0
rewards current,0.0
transfer,0.0
000,0.0
volatility,0.0
wire,0.0
student,0.0
check,0.0
card,0.0
card travel,0.0
student loans,0.0
student,0.0
consider,0.0
check current,0.0
concerned portfolio,0.0
consider rebalancing,0.0
concerned,0.0
balance recent,0.0
time,0.0
reinvestment,0.0
refinancing,0.0
plan,0.0
associated fees,0.0
associated,0.0
better,0.0
better rate,0.0
online,0.0
dividend,0.0
transactions provide,0.0
transfer,0.0
travel,0.0
transfer account,0.0
transfer 10,0.0
travel rewards,0.0
card,0.0
banking,0.0
balance,0.0
assessment,0.0
