feature,importance
market,0.0007709015141890665
portfolio,0.0007628245791376132
rebalancing,0.0007628245791376132
alerts,0.0007599797942405251
month,0.0007424800113003346
home,0.0007268532846423547
checking account,0.00067948964998709
checking,0.00067948964998709
goal,0.0006662927502328352
schedule,0.0006424145366647423
investment strategy,0.0006364116654931645
strategy,0.0006364116654931645
goals,0.0006151402974318774
like review,0.0006151402974318774
available,0.0006070215357473497
life insurance,0.0005774946326235986
life,0.0005774946326235986
deceased,0.0005774946326235986
documentation,0.0005774946326235986
claim deceased,0.0005774946326235986
file life,0.0005774946326235986
spouse advise,0.0005774946326235986
documentation process,0.0005774946326235986
deceased spouse,0.0005774946326235986
spouse,0.0005774946326235986
advise required,0.0005774946326235986
advise,0.0005774946326235986
required,0.0005774946326235986
required documentation,0.0005774946326235986
services,0.0005753203508931957
provide,0.000570121481831851
injury,0.0005578647903344174
injury provide,0.0005578647903344174
disability insurance,0.0005578647903344174
related,0.0005578647903344174
forms requirements,0.0005578647903344174
related injury,0.0005578647903344174
disability,0.0005578647903344174
claim work,0.0005578647903344174
work,0.0005578647903344174
file disability,0.0005578647903344174
work related,0.0005578647903344174
card,0.0005396154136151111
credit,0.0005396154136151111
investment portfolio,0.0005391112710534413
banking,0.0005311266298056232
online,0.0005311266298056232
online banking,0.0005311266298056232
umbrella,0.0005299516128026828
policy,0.0005299516128026828
umbrella insurance,0.0005299516128026828
policy liability,0.0005299516128026828
occurred february,0.0005299516128026828
claim umbrella,0.0005299516128026828
february 18th,0.0005299516128026828
liability incident,0.0005299516128026828
liability,0.0005299516128026828
insurance policy,0.0005299516128026828
18th,0.0005299516128026828
wire,0.0005152790050704322
tolerance,0.0005045550917822367
risk,0.0005045550917822367
risk tolerance,0.0005045550917822367
unauthorized transaction,0.0004823794333725106
transaction,0.0004823794333725106
statement need,0.0004823794333725106
transaction account,0.0004823794333725106
immediately,0.0004823794333725106
need dispute,0.0004823794333725106
charge immediately,0.0004823794333725106
dispute charge,0.0004823794333725106
dispute,0.0004823794333725106
charge,0.0004823794333725106
student,0.0004587191011903345
refinancing,0.0004587191011903345
necessary,0.00044645550678153043
necessary forms,0.00044645550678153043
provide necessary,0.00044645550678153043
forms,0.000444205913152518
regulatory,0.00043922376104935237
scheduled february,0.0004375050378553591
emergency trip,0.0004375050378553591
february 15th,0.0004375050378553591
cancellation medical,0.0004375050378553591
claim trip,0.0004375050378553591
medical,0.0004375050378553591
medical emergency,0.0004375050378553591
cancellation,0.0004375050378553591
15th,0.0004375050378553591
trip scheduled,0.0004375050378553591
trip cancellation,0.0004375050378553591
caused,0.0004361227203152135
caused burst,0.0004361227203152135
pipe,0.0004361227203152135
pipe damage,0.0004361227203152135
burst pipe,0.0004361227203152135
burst,0.0004361227203152135
water damage,0.0004361227203152135
water,0.0004361227203152135
claim water,0.0004361227203152135
january 25th,0.0004361227203152135
damage home,0.0004361227203152135
damage occurred,0.0004361227203152135
home caused,0.0004361227203152135
25th,0.0004361227203152135
scheduled,0.0004276406915510499
concerns,0.0004238989463736934
volatility,0.0004238989463736934
beneficiary,0.00041043785285556925
dog emergency,0.0004100420384300302
procedure performed,0.0004100420384300302
february 14th,0.0004100420384300302
200,0.0004100420384300302
total cost,0.0004100420384300302
total,0.0004100420384300302
cost,0.0004100420384300302
dog,0.0004100420384300302
surgery total,0.0004100420384300302
performed february,0.0004100420384300302
procedure,0.0004100420384300302
emergency surgery,0.0004100420384300302
200 procedure,0.0004100420384300302
14th,0.0004100420384300302
surgery,0.0004100420384300302
claim dog,0.0004100420384300302
performed,0.0004100420384300302
cost 200,0.0004100420384300302
equity,0.000404993028856916
job,0.000391865196029497
response,0.000391865196029497
applying,0.0003906153236835776
interested applying,0.0003906153236835776
car,0.00039058105874172473
police,0.00039058105874172473
claim recent,0.00039058105874172473
recent car,0.00039058105874172473
attached,0.00039058105874172473
car accident,0.00039058105874172473
police report,0.00039058105874172473
10th,0.00039058105874172473
2025 police,0.00039058105874172473
accident incident,0.00039058105874172473
10th 2025,0.00039058105874172473
january 10th,0.00039058105874172473
accident,0.00039058105874172473
report,0.00039058105874172473
report attached,0.00039058105874172473
application process,0.0003850010494974817
business loan,0.0003850010494974817
requirements application,0.0003850010494974817
assessment,0.0003829547130393386
risk,0.0003829547130393386
environmental social,0.00038142522495215186
environmental,0.00038142522495215186
esg,0.00038142522495215186
values,0.00038142522495215186
learning esg,0.00038142522495215186
align,0.00038142522495215186
align values,0.00038142522495215186
social,0.00038142522495215186
social governance,0.00038142522495215186
governance investment,0.00038142522495215186
options align,0.00038142522495215186
esg environmental,0.00038142522495215186
governance,0.00038142522495215186
forms instructions,0.00037949300381854493
like close,0.00037949300381854493
close,0.00037949300381854493
close checking,0.00037949300381854493
account provide,0.00037949300381854493
instructions,0.00037949300381854493
complete,0.0003762675922521503
copy account,0.0003688025479171226
purposes,0.0003688025479171226
copy,0.0003688025479171226
need copy,0.0003688025479171226
statement month,0.0003688025479171226
2025 tax,0.0003688025479171226
tax purposes,0.0003688025479171226
january 2025,0.0003688025479171226
month january,0.0003688025479171226
information,0.00036333693337674993
alerts,0.00035570811480194545
customer,0.0003550554359983143
strategy explore,0.0003527848743408906
explore new,0.0003527848743408906
new opportunities,0.0003527848743408906
opportunities,0.0003527848743408906
schedule consultation,0.0003527848743408906
consultation,0.0003527848743408906
explore,0.0003527848743408906
discuss investment,0.0003527848743408906
like schedule,0.0003527848743408906
consultation discuss,0.0003527848743408906
check,0.00033955000034716385
order,0.00033955000034716385
options strategies,0.00033935082512871783
like learn,0.00033935082512871783
new investing,0.00033935082512871783
investing like,0.00033935082512871783
different,0.00033935082512871783
different investment,0.00033935082512871783
learn different,0.00033935082512871783
investing,0.00033935082512871783
learn,0.00033935082512871783
recent,0.00030673791894794076
affect,0.0003008230503913866
detailed,0.0003008230503913866
tax loss,0.0002855210830087585
loss harvesting,0.0002855210830087585
portfolio end,0.0002855210830087585
end,0.0002855210830087585
discussing tax,0.0002855210830087585
harvesting,0.0002855210830087585
loss,0.0002855210830087585
interested discussing,0.0002855210830087585
tax year,0.0002855210830087585
discussing,0.0002855210830087585
strategies investment,0.0002855210830087585
end tax,0.0002855210830087585
year,0.0002855210830087585
harvesting strategies,0.0002855210830087585
recent market,0.0002832869101032972
rebalancing,0.0002832869101032972
help,0.0002782634877555783
banking,0.00027673052492577054
online,0.00027673052492577054
reits commodities,0.0002650065658078973
private equity,0.0002650065658078973
learning alternative,0.0002650065658078973
alternative investment,0.0002650065658078973
alternative,0.0002650065658078973
equity funds,0.0002650065658078973
funds,0.0002650065658078973
commodities,0.0002650065658078973
commodities private,0.0002650065658078973
private,0.0002650065658078973
options reits,0.0002650065658078973
reits,0.0002650065658078973
asset allocation,0.00024198776906107292
long,0.00024198776906107292
asset,0.00024198776906107292
review current,0.00024198776906107292
allocation discuss,0.00024198776906107292
aligns,0.00024198776906107292
long term,0.00024198776906107292
goals risk,0.00024198776906107292
term,0.00024198776906107292
term financial,0.00024198776906107292
financial goals,0.00024198776906107292
allocation,0.00024198776906107292
discuss aligns,0.00024198776906107292
aligns long,0.00024198776906107292
current asset,0.00024198776906107292
plan,0.0002362266045920513
redrock,0.00023453995702340662
transactions,0.0002343501097681707
recent transactions,0.0002343501097681707
set,0.00023395328056145497
like set,0.00023395328056145497
requirements,0.00023364206201218954
consolidation,0.00021855801470401805
update,0.00020435533630520995
institution,0.00020380802612417873
weekend,0.0002029949765743142
temporarily,0.0002029949765743142
weekend online,0.0002029949765743142
unavailable,0.0002029949765743142
maintenance,0.0002029949765743142
banking services,0.0002029949765743142
performing,0.0002029949765743142
scheduled maintenance,0.0002029949765743142
services temporarily,0.0002029949765743142
temporarily unavailable,0.0002029949765743142
maintenance weekend,0.0002029949765743142
performing scheduled,0.0002029949765743142
account balance,0.00019280188548095748
balance,0.00019280188548095748
options available,0.0001871032656950628
analysis,0.000182493470171537
status,0.00017352441278587958
mortgage,0.00017352441278587958
2025,0.00017173332555088486
minutes,0.00016052791552746587
minutes complete,0.00016052791552746587
complete customer,0.00016052791552746587
customer satisfaction,0.00016052791552746587
improve,0.00016052791552746587
improve services,0.00016052791552746587
satisfaction,0.00016052791552746587
help improve,0.00016052791552746587
satisfaction survey,0.00016052791552746587
survey,0.00016052791552746587
value feedback,0.00016052791552746587
survey help,0.00016052791552746587
value,0.00016052791552746587
feedback,0.00016052791552746587
feedback minutes,0.00016052791552746587
affect accounts,0.00015542030738007379
shortly,0.00015542030738007379
accounts sending,0.00015542030738007379
regulatory requirements,0.00015542030738007379
aware,0.00015542030738007379
aware new,0.00015542030738007379
requirements affect,0.00015542030738007379
new regulatory,0.00015542030738007379
detailed information,0.00015542030738007379
sending detailed,0.00015542030738007379
sending,0.00015542030738007379
information shortly,0.00015542030738007379
restaurant,0.00015081549098575967
applying business,0.00015081549098575967
restaurant requirements,0.00015081549098575967
loan expand,0.00015081549098575967
expand,0.00015081549098575967
expand restaurant,0.00015081549098575967
dividend,0.00014865725200481473
reinvestment,0.00014865725200481473
plan,0.00014865725200481473
unauthorized activity,0.00013649372334669042
transactions contact,0.00013649372334669042
verify recent,0.00013649372334669042
account verify,0.00013649372334669042
activity account,0.00013649372334669042
verify,0.00013649372334669042
contact notice,0.00013649372334669042
unusual,0.00013649372334669042
notice unauthorized,0.00013649372334669042
detected,0.00013649372334669042
detected unusual,0.00013649372334669042
unusual activity,0.00013649372334669042
notice,0.00013649372334669042
contact,0.00013649372334669042
investment goals,0.0001228786836423968
create plan,0.0001228786836423968
review investment,0.0001228786836423968
create,0.0001228786836423968
plan achieve,0.0001228786836423968
goals create,0.0001228786836423968
achieve,0.0001228786836423968
achieve timeline,0.0001228786836423968
timeline,0.0001228786836423968
updates new,0.00012216070363358056
important,0.00012216070363358056
important regulatory,0.00012216070363358056
includes market,0.00012216070363358056
affecting,0.00012216070363358056
affecting accounts,0.00012216070363358056
service offerings,0.00012216070363358056
service,0.00012216070363358056
includes,0.00012216070363358056
offerings,0.00012216070363358056
regulatory changes,0.00012216070363358056
offerings important,0.00012216070363358056
month newsletter,0.00012216070363358056
changes,0.00012216070363358056
changes affecting,0.00012216070363358056
new service,0.00012216070363358056
newsletter includes,0.00012216070363358056
newsletter,0.00012216070363358056
market updates,0.00012216070363358056
updates,0.00012216070363358056
need letter,0.00011992370792417452
loan application,0.00011992370792417452
letter verifying,0.00011992370792417452
balance relationship,0.00011992370792417452
letter,0.00011992370792417452
verifying account,0.00011992370792417452
verifying,0.00011992370792417452
application institution,0.00011992370792417452
relationship redrock,0.00011992370792417452
relationship,0.00011992370792417452
redrock loan,0.00011992370792417452
believe portfolio,0.0001168010090026054
believe,0.0001168010090026054
portfolio needs,0.0001168010090026054
needs rebalancing,0.0001168010090026054
market movements,0.0001168010090026054
movements discuss,0.0001168010090026054
needs,0.0001168010090026054
movements,0.0001168010090026054
rebalancing recent,0.0001168010090026054
fees,0.00010467607024208905
transfer,0.00010467607024208905
credit card,9.650943067875368e-05
credit,9.650943067875368e-05
applying credit,9.650943067875368e-05
rewards current,9.650943067875368e-05
rewards,9.650943067875368e-05
offers,9.650943067875368e-05
card,9.650943067875368e-05
current offers,9.650943067875368e-05
travel,9.650943067875368e-05
travel rewards,9.650943067875368e-05
offers requirements,9.650943067875368e-05
card travel,9.650943067875368e-05
capital requirements,9.492093655477825e-05
starting new,9.492093655477825e-05
small,9.492093655477825e-05
business need,9.492093655477825e-05
capital,9.492093655477825e-05
new business,9.492093655477825e-05
need small,9.492093655477825e-05
loan initial,9.492093655477825e-05
initial capital,9.492093655477825e-05
small business,9.492093655477825e-05
starting,9.492093655477825e-05
initial,9.492093655477825e-05
better,9.009641155588373e-05
loans better,9.009641155588373e-05
rate,9.009641155588373e-05
rate options,9.009641155588373e-05
loans,9.009641155588373e-05
refinancing,9.009641155588373e-05
student loans,9.009641155588373e-05
student,9.009641155588373e-05
interested refinancing,9.009641155588373e-05
better rate,9.009641155588373e-05
refinancing student,9.009641155588373e-05
access,8.959230778208547e-05
set email,8.892702870048636e-05
email sms,8.892702870048636e-05
alerts available,8.892702870048636e-05
email,8.892702870048636e-05
alerts account,8.892702870048636e-05
sms,8.892702870048636e-05
account activity,8.892702870048636e-05
types,8.892702870048636e-05
types alerts,8.892702870048636e-05
activity types,8.892702870048636e-05
sms alerts,8.892702870048636e-05
carefully,7.672813366977841e-05
analyst,7.672813366977841e-05
thank,7.672813366977841e-05
position,7.672813366977841e-05
received,7.672813366977841e-05
received application,7.672813366977841e-05
application review,7.672813366977841e-05
review carefully,7.672813366977841e-05
thank financial,7.672813366977841e-05
position received,7.672813366977841e-05
analyst position,7.672813366977841e-05
financial analyst,7.672813366977841e-05
forms need,6.625025214959824e-05
information accounts,6.625025214959824e-05
beneficiary,6.625025214959824e-05
accounts forms,6.625025214959824e-05
need update,6.625025214959824e-05
need complete,6.625025214959824e-05
update beneficiary,6.625025214959824e-05
beneficiary information,6.625025214959824e-05
given,6.480270719053739e-05
consider,6.480270719053739e-05
volatility concerned,6.480270719053739e-05
market volatility,6.480270719053739e-05
portfolio consider,6.480270719053739e-05
adjusting,6.480270719053739e-05
given recent,6.480270719053739e-05
adjusting investment,6.480270719053739e-05
rebalancing adjusting,6.480270719053739e-05
volatility,6.480270719053739e-05
concerned,6.480270719053739e-05
concerned portfolio,6.480270719053739e-05
consider rebalancing,6.480270719053739e-05
financial situation,6.2208579532813e-05
like update,6.2208579532813e-05
update risk,6.2208579532813e-05
assessment financial,6.2208579532813e-05
assessment,6.2208579532813e-05
tolerance assessment,6.2208579532813e-05
situation changed,6.2208579532813e-05
changed schedule,6.2208579532813e-05
changed,6.2208579532813e-05
situation,6.2208579532813e-05
schedule review,6.2208579532813e-05
order,5.880857889518896e-05
order new,5.880857889518896e-05
options pricing,5.880857889518896e-05
checks checking,5.880857889518896e-05
new checks,5.880857889518896e-05
pricing available,5.880857889518896e-05
checks,5.880857889518896e-05
account options,5.880857889518896e-05
pricing,5.880857889518896e-05
need order,5.880857889518896e-05
fees processing,5.8577873475620757e-05
time,5.8577873475620757e-05
transfer 10,5.8577873475620757e-05
need send,5.8577873475620757e-05
10 000,5.8577873475620757e-05
000 international,5.8577873475620757e-05
000,5.8577873475620757e-05
10,5.8577873475620757e-05
processing time,5.8577873475620757e-05
processing,5.8577873475620757e-05
account fees,5.8577873475620757e-05
wire,5.8577873475620757e-05
send wire,5.8577873475620757e-05
send,5.8577873475620757e-05
international,5.8577873475620757e-05
international account,5.8577873475620757e-05
wire transfer,5.8577873475620757e-05
new customer,5.535352235972653e-05
started,5.535352235972653e-05
access steps,5.535352235972653e-05
customer like,5.535352235972653e-05
set online,5.535352235972653e-05
steps started,5.535352235972653e-05
steps,5.535352235972653e-05
banking access,5.535352235972653e-05
interested setting,2.959092017288656e-05
reinvestment,2.959092017288656e-05
reinvestment plan,2.959092017288656e-05
dividend,2.959092017288656e-05
stock,2.959092017288656e-05
plan stock,2.959092017288656e-05
dividend reinvestment,2.959092017288656e-05
holdings options,2.959092017288656e-05
setting,2.959092017288656e-05
setting dividend,2.959092017288656e-05
holdings,2.959092017288656e-05
stock holdings,2.959092017288656e-05
market conditions,2.8183789326649738e-05
conditions,2.8183789326649738e-05
conditions affect,2.8183789326649738e-05
analysis current,2.8183789326649738e-05
current market,2.8183789326649738e-05
provide detailed,2.8183789326649738e-05
detailed analysis,2.8183789326649738e-05
affect investment,2.8183789326649738e-05
analysis,2.8183789326649738e-05
week,2.696764955249391e-05
week like,2.696764955249391e-05
application week,2.696764955249391e-05
status,2.696764955249391e-05
submitted,2.696764955249391e-05
submitted mortgage,2.696764955249391e-05
like know,2.696764955249391e-05
know current,2.696764955249391e-05
mortgage,2.696764955249391e-05
mortgage application,2.696764955249391e-05
expect decision,2.696764955249391e-05
status expect,2.696764955249391e-05
know,2.696764955249391e-05
decision,2.696764955249391e-05
expect,2.696764955249391e-05
current status,2.696764955249391e-05
easier management,2.2773780820850475e-05
easier,2.2773780820850475e-05
management options,2.2773780820850475e-05
consolidate,2.2773780820850475e-05
consolidate easier,2.2773780820850475e-05
management,2.2773780820850475e-05
redrock like,2.2773780820850475e-05
accounts redrock,2.2773780820850475e-05
multiple,2.2773780820850475e-05
like consolidate,2.2773780820850475e-05
multiple accounts,2.2773780820850475e-05
equity,6.366957650910334e-20
home,6.366957650910334e-20
reset,1.6683062826973246e-20
password,1.6683062826973246e-20
rates,5.8750444519601254e-21
loan fund,5.8750444519601254e-21
college education,5.8750444519601254e-21
college,5.8750444519601254e-21
rates terms,5.8750444519601254e-21
daughter,5.8750444519601254e-21
education current,5.8750444519601254e-21
interested home,5.8750444519601254e-21
current rates,5.8750444519601254e-21
daughter college,5.8750444519601254e-21
education,5.8750444519601254e-21
fund,5.8750444519601254e-21
equity loan,5.8750444519601254e-21
fund daughter,5.8750444519601254e-21
home equity,5.8750444519601254e-21
terms,5.8750444519601254e-21
balance,4.5697582144138495e-21
reset password,1.7798031837960265e-21
reset,1.7798031837960265e-21
access online,1.7798031837960265e-21
unable,1.7798031837960265e-21
unable access,1.7798031837960265e-21
help reset,1.7798031837960265e-21
password,1.7798031837960265e-21
account help,1.7798031837960265e-21
banking account,1.7798031837960265e-21
check,0.0
provide updated,0.0
like transfer,0.0
like check,0.0
process associated,0.0
balance recent,0.0
associated fees,0.0
associated,0.0
check current,0.0
account financial,0.0
transfer account,0.0
updated statement,0.0
updated,0.0
current account,0.0
institution process,0.0
financial institution,0.0
transactions provide,0.0
